city,cut,color,clarity,carat,depth,table,price
12,0,4,2,1.52,61.2,60.0,8818
1,4,2,5,0.91,63.4,55.0,4434
4,2,1,5,0.31,61.7,57.0,627
5,2,3,5,0.34,61.0,55.0,628
7,2,4,4,0.71,61.8,55.0,3229
10,3,3,4,0.32,61.7,58.0,645
6,2,2,6,0.52,60.9,57.0,2188
3,3,3,2,0.33,62.3,59.0,492
10,3,1,3,1.22,62.1,56.0,4974
7,4,2,6,0.3,61.0,57.0,790
11,2,0,7,0.4,61.3,56.0,1263
8,3,2,2,1.05,62.8,59.0,4879
1,2,0,3,0.36,62.0,56.0,689
12,3,1,5,0.5,61.3,60.0,1624
3,2,0,5,0.71,62.7,57.0,3212
2,2,0,3,1.03,61.2,57.0,4679
1,2,1,7,0.55,61.4,56.0,2499
1,1,4,5,0.35,63.7,57.0,552
7,4,5,4,1.42,60.1,65.0,6894
11,3,4,5,0.31,62.2,58.0,628
10,4,3,6,0.25,61.8,57.0,525
7,2,1,2,0.36,62.4,55.0,810
0,1,1,5,0.53,63.7,55.0,1727
0,3,4,3,1.12,61.9,58.0,4620
8,1,0,3,1.5,62.4,61.0,8517
11,2,3,6,0.29,60.2,56.0,673
11,3,3,3,0.32,61.6,59.0,540
12,4,3,2,0.3,62.4,54.0,432
10,4,6,0,1.69,60.2,61.0,5182
7,2,3,1,1.25,60.2,54.0,11511
6,2,6,2,1.22,62.3,55.0,5192
1,3,3,7,0.33,61.9,58.0,965
6,2,1,3,0.72,62.7,57.0,2345
0,2,3,4,1.0,62.5,54.0,7648
10,1,6,3,0.92,59.0,63.0,3070
6,2,1,5,0.36,61.9,56.0,1013
6,4,3,4,0.7,63.2,56.0,2535
10,0,1,5,0.31,54.2,63.0,814
8,3,2,6,0.42,60.5,58.0,1389
1,3,1,5,0.71,62.1,59.0,2711
5,3,0,2,1.01,62.3,60.0,5939
3,1,0,5,0.44,60.6,64.0,1238
2,2,1,7,0.4,62.5,54.0,1106
4,2,2,7,0.31,62.4,55.0,761
1,2,0,3,0.4,61.3,56.0,622
1,3,5,7,0.33,62.2,59.0,579
1,4,1,6,1.05,59.5,60.0,10915
1,3,1,2,1.23,59.2,62.0,7274
3,3,1,4,0.74,62.7,58.0,2999
0,2,6,4,0.54,61.0,56.1,1240
9,2,1,7,0.31,61.7,56.0,816
3,2,1,7,0.59,61.1,57.0,2911
3,3,4,3,1.16,62.6,57.0,4979
2,2,3,7,1.09,61.8,56.0,8753
5,2,1,4,0.33,60.2,57.0,1002
3,4,4,3,1.01,60.6,61.0,3888
3,3,4,2,0.86,62.7,59.0,2851
1,2,1,4,0.56,61.3,55.0,2032
12,2,1,2,0.59,62.0,55.0,1789
3,2,3,2,0.79,62.3,57.0,2898
7,3,2,7,0.4,60.8,59.0,1163
6,0,1,4,0.27,66.4,58.0,371
8,4,3,2,0.32,63.0,56.0,477
2,2,0,3,1.01,62.5,57.0,5206
9,2,3,7,1.03,61.2,57.0,8483
9,2,3,7,0.26,62.3,56.0,545
6,3,1,4,0.7,62.6,59.0,2837
10,2,4,5,0.31,62.2,55.0,628
11,0,4,3,1.0,64.4,57.0,3192
7,3,2,4,0.55,60.3,58.0,1832
1,2,6,2,0.33,61.1,56.0,403
2,3,3,4,0.5,60.7,62.0,1629
1,1,1,5,0.5,64.9,59.0,1389
11,2,4,5,0.26,62.1,55.0,434
8,3,2,7,0.51,60.5,59.0,2203
12,4,0,4,0.7,62.9,60.0,3054
1,2,6,5,0.75,61.5,54.0,2001
3,2,5,4,0.45,61.9,54.0,825
10,4,4,2,0.7,57.7,60.0,2048
4,3,3,2,0.3,58.8,60.0,574
11,2,3,4,0.71,62.2,56.0,2962
0,4,2,4,1.23,60.6,58.0,9346
6,2,5,2,1.24,62.4,57.0,5976
1,1,1,2,0.5,64.0,57.0,1090
5,2,3,4,0.55,61.6,55.0,1881
7,0,0,5,1.12,58.9,59.0,7696
5,3,2,5,1.01,62.2,60.0,6416
3,1,0,3,1.01,63.6,56.0,4805
0,3,6,3,2.14,58.4,58.0,10306
10,3,3,2,0.43,60.4,58.0,968
12,1,4,4,0.3,63.3,56.0,526
9,2,0,5,0.51,61.0,57.0,1832
7,2,2,5,0.55,62.7,55.0,1698
11,2,3,6,0.41,62.1,55.0,1151
1,4,2,1,0.29,59.9,56.0,815
6,4,3,3,0.91,60.4,61.0,3435
5,3,6,3,2.0,59.8,60.0,11899
9,3,5,5,0.32,62.2,59.0,449
3,3,0,0,1.08,61.9,60.0,2869
1,2,2,5,0.5,62.9,55.0,1654
4,4,2,3,0.3,62.6,61.0,394
3,2,3,5,0.32,61.4,55.0,720
1,3,1,3,0.41,61.3,57.0,876
0,4,3,6,0.32,60.6,56.0,772
6,1,3,2,0.54,63.2,56.0,1292
12,3,0,3,0.76,58.8,57.0,2706
0,3,4,2,1.22,61.8,57.0,6776
1,2,3,5,1.08,62.1,57.0,5661
8,2,3,1,0.31,62.8,56.0,786
10,4,2,5,0.27,58.7,58.0,470
4,2,5,4,0.31,62.5,53.4,502
0,2,2,2,0.54,59.8,57.0,1369
4,3,3,2,1.01,62.6,60.0,4338
11,2,3,7,1.13,61.6,57.0,10396
10,1,2,5,1.2,63.8,60.0,7666
9,3,0,3,0.36,61.2,59.0,689
2,2,2,3,1.36,62.0,56.0,7157
6,4,5,5,1.2,62.5,59.0,5724
8,2,2,6,0.31,62.1,54.0,828
0,2,3,5,0.56,61.2,56.0,1698
6,2,3,7,0.3,60.7,58.0,655
7,2,6,3,1.66,60.8,57.0,6377
4,2,3,2,1.57,61.8,55.0,11702
3,4,5,5,1.67,60.7,60.0,10165
0,3,0,3,0.9,58.7,58.0,3578
2,1,3,5,1.01,63.6,56.0,10181
9,2,0,4,0.4,59.9,57.0,1200
10,3,0,3,0.34,60.6,60.0,650
10,3,2,3,0.79,62.2,57.0,2555
5,2,1,5,0.78,62.0,55.0,3334
1,3,5,2,0.79,61.8,60.0,2317
11,4,2,7,0.5,61.0,61.0,2013
9,2,5,4,1.21,61.7,53.0,7111
1,0,5,5,0.9,65.8,55.0,2666
2,4,4,5,0.42,62.1,54.0,755
5,3,1,7,0.4,61.4,56.0,1056
5,4,4,3,0.75,60.4,60.0,2106
5,2,3,5,1.05,59.4,59.0,6914
4,2,1,7,0.3,60.2,57.0,789
2,3,3,5,0.32,62.3,58.0,561
2,3,4,2,0.38,61.2,62.0,812
9,1,3,3,1.64,63.8,58.0,7154
7,4,3,2,0.71,63.2,58.0,2147
11,2,1,2,0.51,62.3,56.0,1443
3,3,1,4,1.01,60.8,59.0,7821
4,3,2,3,1.02,63.0,58.0,4238
3,2,3,7,0.41,60.4,56.0,1076
9,4,6,4,0.3,63.4,55.0,506
12,4,2,4,0.32,60.0,62.0,798
10,2,0,2,0.43,62.5,55.0,774
12,2,1,4,0.41,61.4,55.0,1076
12,2,4,3,0.96,62.1,57.0,4213
3,3,1,6,0.7,61.7,59.0,3265
4,2,0,7,0.32,62.1,54.0,858
2,2,3,2,1.02,62.2,57.0,4988
12,1,2,3,1.01,63.3,57.0,4221
1,2,3,5,0.41,61.4,59.0,1042
3,4,2,0,0.93,61.3,59.0,2374
3,4,1,4,0.71,63.3,59.0,3064
11,4,1,2,0.7,61.0,57.0,2753
7,2,2,4,0.53,62.2,55.0,1812
1,3,1,5,0.31,60.8,58.0,872
0,1,4,5,0.52,63.7,54.0,1385
7,2,3,3,0.71,61.5,55.0,2264
11,4,4,5,0.32,62.7,54.0,505
10,4,5,4,0.3,61.6,61.0,442
4,2,6,5,1.01,61.3,57.0,4486
6,2,2,5,0.38,61.9,55.0,969
1,0,4,2,0.76,61.9,70.0,2328
6,2,4,3,1.1,62.0,56.5,5002
10,4,4,2,1.01,63.1,60.0,4513
2,0,0,3,0.71,64.6,60.0,2198
5,3,5,3,1.21,62.3,59.0,4686
5,4,1,2,0.33,59.1,58.0,579
4,4,2,5,0.31,62.1,54.0,500
11,2,4,2,1.13,62.0,57.0,4959
9,3,1,5,1.02,61.9,62.0,6215
3,3,5,5,0.29,62.4,58.0,334
6,3,6,7,1.29,62.6,59.0,6356
9,4,1,4,0.24,61.7,60.0,430
5,1,1,2,0.71,59.2,61.0,2651
12,2,3,6,0.7,61.9,58.0,3354
3,0,1,5,1.0,66.4,51.0,4480
3,3,3,5,0.7,60.9,60.0,2657
3,2,4,2,0.71,61.1,57.0,2313
3,2,2,4,0.42,61.6,56.0,1082
7,3,3,4,0.33,61.6,60.0,854
5,3,1,3,1.58,61.0,60.0,7963
11,3,1,4,0.41,61.9,59.0,1079
7,4,3,2,0.55,60.1,61.0,1316
10,3,3,3,0.31,62.3,57.0,523
12,4,1,2,0.9,63.6,57.0,3863
2,2,1,4,0.57,61.6,56.9,2030
9,4,2,3,0.52,57.9,61.0,1273
12,4,3,4,0.23,62.2,55.0,391
10,2,2,2,0.79,62.0,55.0,3081
0,3,1,5,0.35,59.2,58.0,767
7,4,1,3,0.42,58.8,60.0,653
0,3,0,3,1.52,60.2,60.0,8737
3,3,3,7,1.06,62.4,55.0,7627
0,2,0,2,0.51,61.5,56.0,1431
8,3,2,3,1.06,62.6,59.0,3901
5,0,2,0,1.0,68.0,57.0,2280
11,4,1,3,0.38,61.6,57.0,633
10,0,1,3,0.96,65.6,58.0,3533
5,1,2,6,0.24,64.8,57.0,492
10,3,2,7,1.22,63.0,56.0,10494
10,3,5,3,1.12,61.2,58.0,3669
6,3,3,3,0.9,58.3,60.0,3377
11,4,5,2,0.3,61.9,61.0,394
3,1,4,7,1.01,63.3,57.0,5988
3,4,3,3,1.31,63.4,58.0,4714
5,1,1,2,1.01,63.2,59.0,5411
5,2,1,2,1.01,62.4,56.0,5599
12,2,1,2,0.5,63.0,56.0,1317
4,3,1,3,1.01,62.8,57.0,4054
2,2,5,6,0.46,61.7,57.0,974
8,2,3,4,1.35,61.5,56.0,10193
10,4,6,5,0.4,60.9,62.0,596
8,2,2,4,0.58,61.9,56.0,2227
3,3,2,5,1.01,62.8,59.0,6533
10,1,0,2,1.0,61.9,65.0,5005
1,2,1,5,0.53,61.3,55.0,1739
10,2,6,7,1.25,61.1,57.0,6084
2,3,2,5,0.51,62.4,58.0,1574
3,2,2,7,1.02,60.9,56.0,9870
10,1,0,3,0.9,63.8,58.0,3806
12,2,1,5,0.35,61.6,57.0,744
4,2,4,4,0.41,61.9,56.0,827
10,2,2,3,0.58,62.6,57.0,1208
10,2,2,1,0.52,60.6,57.0,2575
9,2,1,4,0.65,61.4,59.0,2533
0,2,1,5,0.53,61.8,56.0,1676
0,2,6,4,1.0,62.3,56.0,4032
1,3,1,5,0.73,61.9,57.0,3127
3,4,6,4,0.9,60.4,58.0,3358
12,2,1,7,1.01,60.0,55.0,9310
10,4,4,4,0.72,60.1,57.0,2594
6,2,4,2,0.3,60.7,56.0,465
0,2,5,7,0.39,62.3,54.0,787
9,2,3,4,1.11,61.6,56.0,7917
3,3,2,5,0.32,59.7,59.0,828
9,2,4,7,0.3,62.1,56.0,605
1,4,2,2,1.04,60.1,62.0,5290
7,4,1,5,0.5,63.4,58.0,1629
8,4,2,6,0.24,59.0,59.0,552
2,4,1,4,0.55,62.8,56.0,1941
9,4,3,4,0.56,60.2,56.0,1686
0,2,0,4,0.38,61.8,54.0,983
11,1,5,7,0.7,59.7,59.0,2335
7,2,0,3,0.52,60.7,56.0,1320
8,2,3,4,0.54,61.4,57.0,1684
5,4,2,5,0.56,60.0,57.0,1627
2,2,1,4,0.73,61.7,57.0,3758
7,2,1,5,0.33,61.9,54.0,723
5,3,2,5,0.51,62.1,58.0,1687
10,4,4,4,0.31,61.4,56.0,544
12,1,6,2,0.93,63.7,54.0,2438
9,1,3,4,1.01,63.8,57.0,6759
3,2,2,1,0.35,60.9,56.0,1035
8,3,1,6,0.26,60.9,59.0,635
2,2,4,4,0.61,61.6,56.9,1706
8,3,0,3,0.7,62.1,60.0,2299
5,2,2,3,1.23,62.1,57.0,4819
10,3,3,7,0.3,62.2,59.0,684
11,3,4,2,0.41,60.0,61.0,876
9,3,3,3,0.71,62.7,60.0,2147
0,1,3,7,0.91,64.1,58.0,4543
2,2,2,3,1.02,62.1,56.0,4238
9,2,3,2,0.71,61.4,57.0,2136
9,4,0,4,0.28,60.5,58.0,458
8,1,1,3,0.7,56.9,61.0,1793
3,2,2,5,0.3,60.7,57.0,776
4,3,1,5,0.84,62.4,60.0,3528
1,0,5,3,1.26,64.8,57.0,4551
6,2,0,4,0.52,61.0,56.0,2010
3,2,2,2,1.04,61.4,59.0,5220
6,3,3,3,0.83,61.9,56.0,2543
11,2,5,3,0.51,61.3,55.0,991
11,1,5,3,1.0,63.9,60.0,3528
1,0,2,3,0.95,56.0,60.0,2815
11,2,2,4,1.05,62.3,55.0,8100
3,3,4,5,0.9,61.7,59.0,4191
4,0,5,4,0.69,57.9,63.0,1692
5,4,4,3,1.02,63.4,63.0,3713
1,4,3,2,0.39,62.5,55.0,694
12,4,0,5,0.59,59.2,56.0,1986
1,3,3,4,0.32,61.0,59.0,645
4,2,3,7,1.2,61.1,56.0,10454
0,2,5,3,1.26,59.6,57.0,4704
1,4,6,2,0.8,61.6,56.0,2224
4,2,1,4,0.71,62.3,56.0,3198
4,2,0,5,0.31,62.7,55.0,942
3,2,3,2,0.52,62.6,56.0,1338
10,4,3,7,1.05,59.8,60.0,7667
1,3,0,2,0.91,62.8,57.0,4228
7,3,3,7,0.3,62.9,58.0,819
0,1,2,0,0.41,63.8,57.0,503
3,2,3,4,1.28,62.0,57.0,9498
0,2,1,3,0.8,60.9,57.0,3251
3,2,3,4,0.55,60.9,55.0,1786
8,0,3,0,0.7,68.6,59.0,1092
8,3,1,5,0.4,61.9,59.0,912
1,2,2,5,0.3,62.8,55.0,776
3,4,6,5,1.22,60.8,56.0,5160
10,3,1,2,0.4,60.9,60.0,737
2,2,1,3,0.42,62.9,56.0,898
3,4,3,7,0.36,61.7,56.0,753
1,3,1,2,0.54,62.2,58.0,1637
0,2,2,6,0.41,61.8,55.0,1295
2,4,5,4,1.6,58.6,58.0,10824
8,3,3,4,0.33,62.4,59.0,666
9,1,2,2,0.72,63.9,62.0,2188
4,2,2,5,0.78,60.4,58.0,3531
1,4,2,7,0.88,62.0,59.0,5052
0,2,2,4,0.53,61.8,56.0,1908
11,2,2,2,1.0,60.0,57.0,4939
2,4,4,6,0.31,61.3,56.0,651
8,0,5,2,1.09,56.4,62.0,4273
1,4,2,3,0.77,61.1,59.0,2278
12,2,0,2,0.41,62.6,57.0,1015
4,2,1,5,0.8,62.2,57.0,3584
2,3,6,2,0.96,62.9,59.0,3187
3,2,1,2,0.76,61.7,57.0,2814
3,2,4,2,0.55,62.1,56.0,1319
0,2,1,2,0.76,61.8,57.0,3170
3,1,4,0,2.06,64.3,58.0,6091
3,4,3,5,0.4,62.8,61.0,807
10,4,4,3,1.24,64.0,56.0,5725
12,3,0,3,1.55,62.0,58.0,11103
3,2,1,4,0.42,60.9,57.0,1372
2,4,5,3,1.0,62.4,63.0,3276
9,4,4,3,1.04,60.2,60.0,4332
10,2,2,5,0.7,61.6,55.0,3064
11,3,5,3,1.22,61.7,59.0,4735
1,3,4,3,1.51,62.9,58.0,6511
12,2,0,4,0.38,62.4,56.0,1170
10,4,3,6,0.41,61.0,61.0,1151
4,1,2,4,0.56,63.0,59.0,1758
9,3,1,3,1.12,61.1,58.0,5620
10,4,2,1,1.09,61.1,58.0,10663
1,2,4,3,0.53,61.9,54.0,1020
2,0,3,0,0.85,62.7,60.0,1651
3,2,0,3,0.31,62.6,57.0,462
3,3,4,3,1.44,62.1,55.0,7419
8,2,5,2,0.7,61.9,58.0,2110
6,2,3,7,0.32,62.4,54.0,730
5,2,0,7,0.34,61.8,55.0,1130
7,4,6,5,1.29,61.3,60.0,5068
1,2,6,5,1.29,60.9,58.0,5646
11,4,3,2,0.5,62.8,61.0,1197
1,4,1,7,0.41,62.2,57.0,1116
1,2,0,7,0.7,60.7,57.0,5539
3,3,4,6,0.41,60.4,58.0,1115
2,2,2,4,0.71,61.4,57.0,3710
2,2,1,3,1.61,63.0,60.0,11090
2,3,5,5,0.51,62.9,55.0,1179
12,4,3,7,0.32,60.9,61.0,730
10,3,0,2,0.31,62.1,58.0,732
0,3,3,2,0.43,62.6,59.0,929
3,2,0,7,0.8,61.9,56.0,6004
12,1,4,2,0.3,63.8,55.0,554
1,4,3,4,1.37,58.3,60.0,10226
1,2,0,5,0.55,61.0,56.0,1645
5,2,3,5,1.18,62.7,55.0,8564
8,3,3,5,0.39,62.4,56.0,1009
7,3,2,3,0.82,60.3,57.0,2723
6,3,0,5,0.31,61.2,59.0,734
3,2,3,3,0.54,62.3,58.0,1133
1,3,4,4,0.36,60.8,59.0,810
2,3,2,7,0.56,59.5,61.0,2290
8,2,3,4,1.01,61.8,57.0,6499
1,2,5,3,0.52,61.9,55.0,1125
4,2,3,5,1.1,60.0,57.0,6653
1,1,2,6,0.25,59.1,60.0,490
10,1,6,4,0.4,64.0,56.0,734
10,2,2,7,0.53,62.1,56.0,2175
3,4,3,4,0.9,61.5,56.0,4116
6,2,3,4,0.3,62.5,57.0,776
4,4,0,5,0.38,58.8,61.0,871
6,2,1,3,0.45,61.5,55.0,706
3,1,3,3,2.0,64.3,60.0,10416
2,2,4,0,1.15,62.0,55.0,3606
1,3,2,5,1.12,62.8,56.0,7437
10,4,0,2,0.31,62.1,58.0,571
4,2,3,3,0.41,61.7,55.0,664
0,3,2,4,0.4,61.1,59.0,982
1,4,1,3,1.16,62.4,55.0,5034
11,2,1,5,0.34,62.2,57.0,646
2,0,5,5,1.35,61.6,62.0,7182
3,4,1,6,0.41,61.2,62.0,1184
3,2,4,1,0.33,61.1,56.0,838
8,3,0,3,1.01,61.7,57.0,5006
3,4,3,2,0.3,60.1,62.0,447
3,4,0,5,0.27,62.0,57.0,470
12,3,3,3,1.2,62.4,58.0,5846
12,2,3,1,0.33,61.6,56.0,984
10,2,1,5,0.57,61.0,54.0,2202
1,4,2,3,0.9,63.1,58.0,3457
2,4,2,3,0.9,61.0,61.0,4441
4,2,3,1,0.55,60.9,57.0,2789
10,1,6,4,0.4,64.0,56.0,567
3,2,0,5,0.52,61.9,55.0,1802
6,2,3,3,1.04,61.4,57.0,4455
1,3,3,6,0.31,62.6,61.0,1046
3,3,5,2,0.32,62.7,58.0,554
2,3,2,4,0.77,59.5,58.0,3211
12,2,5,5,0.36,61.9,56.0,556
3,4,3,5,0.71,61.9,62.0,2671
7,2,3,5,0.58,62.3,53.7,1632
1,2,3,1,0.31,62.2,55.0,891
10,2,0,5,0.53,62.6,56.0,1857
5,0,1,5,0.9,64.5,61.0,4125
9,1,0,3,0.31,63.9,57.0,593
1,2,1,2,0.71,62.0,56.0,2308
1,0,3,2,1.0,65.7,54.0,2964
9,1,1,5,0.5,63.4,59.0,1407
3,4,6,5,1.04,59.5,59.0,4451
2,1,3,2,0.7,62.7,59.0,2209
7,4,1,2,0.71,59.7,58.0,2574
5,4,3,4,0.3,63.4,58.0,776
0,2,1,4,0.35,61.1,55.0,773
5,0,2,5,0.53,65.5,58.0,1402
10,3,2,3,1.65,60.5,61.0,9693
3,2,2,7,0.54,61.4,56.0,2218
6,4,3,5,0.52,63.7,56.0,1446
3,2,4,2,1.23,63.0,55.0,5768
0,2,3,5,1.04,61.6,55.0,6617
1,2,0,2,0.7,62.5,56.0,2612
3,2,4,6,0.83,61.7,57.0,3570
2,2,4,3,1.07,62.8,57.0,4494
3,3,4,4,0.37,60.9,60.0,833
3,2,3,4,0.33,62.1,55.0,854
4,3,3,5,1.23,61.1,57.0,8128
3,1,1,5,1.0,61.5,62.0,6073
3,2,3,4,0.54,61.7,56.0,1809
1,1,1,6,0.54,60.3,61.0,2697
3,3,3,7,1.07,61.6,57.0,7593
11,3,4,2,1.0,62.3,60.0,4788
1,4,2,5,0.62,59.5,63.0,1832
8,3,4,3,1.0,61.2,59.0,3920
10,2,3,1,0.3,62.3,54.0,863
0,3,3,5,0.52,62.4,56.0,1577
7,2,3,2,0.7,60.7,55.0,2744
3,1,6,4,0.3,63.4,55.0,394
9,2,1,3,0.76,62.1,56.0,2978
12,2,1,5,0.3,61.7,55.0,658
11,0,1,2,0.31,56.9,66.0,579
10,2,0,5,0.71,62.5,55.0,3161
7,2,5,0,1.2,61.9,56.0,3505
5,2,3,1,0.3,62.1,57.0,863
3,2,0,7,0.4,62.2,55.0,1323
12,4,3,4,0.9,62.4,58.0,4297
0,4,3,5,0.7,63.3,56.0,2657
11,3,1,4,0.4,61.5,58.0,800
10,2,0,2,1.44,63.0,55.0,10725
12,2,4,2,0.34,60.7,56.0,490
3,1,1,4,0.32,59.5,64.0,756
9,2,2,4,0.71,61.1,57.0,3013
7,2,1,5,0.32,62.1,56.0,900
9,2,1,2,0.71,61.7,56.0,2663
1,2,4,6,0.42,62.8,57.0,1108
12,2,2,6,0.54,60.8,56.0,2356
3,2,5,7,0.31,61.6,57.0,544
10,4,3,4,0.42,59.4,59.0,921
10,3,4,2,0.77,61.6,60.0,2457
10,3,5,5,0.31,62.3,60.0,435
8,2,2,4,1.25,62.0,55.0,9586
5,3,5,5,0.38,61.8,59.0,633
0,2,6,7,1.52,62.6,58.0,9541
3,2,0,5,0.51,62.1,56.0,1787
11,3,4,4,0.43,62.3,58.0,1113
1,2,2,2,1.31,62.4,57.0,8227
3,1,4,2,0.71,64.0,61.0,2207
8,3,4,4,1.55,60.8,60.0,8593
1,3,2,3,0.71,62.3,60.0,2169
9,1,1,5,1.01,61.2,62.0,5972
10,3,3,5,0.31,61.5,60.0,698
5,3,2,4,0.34,60.0,59.0,725
5,2,0,5,0.57,61.7,57.0,1865
10,3,3,7,1.34,61.3,58.0,11118
5,4,2,4,0.4,60.4,61.0,982
1,4,5,4,1.51,63.0,59.0,9343
3,4,3,7,0.92,62.3,57.0,5183
11,2,1,4,0.37,61.6,54.0,858
9,2,2,1,0.35,60.7,57.0,1073
9,4,1,4,0.29,62.8,44.0,474
6,4,1,4,0.52,59.6,58.0,1767
3,3,2,5,0.9,61.9,55.0,4536
7,3,3,4,1.01,62.8,59.0,6618
1,2,3,5,0.33,62.6,57.0,579
12,3,4,1,0.31,60.8,59.0,739
5,2,2,5,0.41,61.8,56.0,1107
1,3,3,3,1.02,62.3,58.1,3822
6,2,3,3,0.38,61.6,55.0,602
7,4,0,7,0.26,60.4,59.0,597
4,0,3,5,0.35,65.9,54.0,1415
3,2,1,7,0.57,61.0,57.0,2507
1,0,1,2,0.92,65.6,57.0,3407
10,2,3,6,0.36,60.0,56.0,892
3,2,6,3,1.23,63.2,58.0,5083
12,2,3,7,0.41,61.1,55.0,1007
0,2,2,4,0.46,62.7,56.0,1418
6,4,3,5,0.52,62.6,58.0,1423
10,3,5,5,0.31,59.8,60.0,558
10,1,4,5,0.37,63.1,55.0,584
11,2,3,4,0.31,62.4,55.0,802
5,1,1,7,0.29,62.7,61.0,633
2,3,0,2,0.3,62.7,60.0,709
1,2,4,1,0.43,62.2,55.0,1304
8,3,3,4,1.01,61.2,58.0,6335
11,2,4,5,1.19,62.0,54.0,7633
1,4,6,2,1.8,61.4,55.0,10107
1,3,4,5,1.3,62.7,58.0,5824
4,4,5,5,1.51,61.6,57.0,9185
10,2,5,6,1.58,61.9,55.0,11435
1,2,2,7,0.63,61.5,56.0,2817
2,2,3,5,0.51,62.0,56.0,1343
8,1,4,6,0.9,64.3,59.0,4381
8,2,5,3,1.14,62.1,55.0,4276
9,0,3,0,0.5,65.2,56.0,727
3,1,2,5,0.32,63.2,58.0,645
11,2,0,4,0.51,62.5,57.0,1779
3,3,0,2,1.22,62.3,60.0,5739
6,3,0,5,0.31,61.2,59.0,942
3,4,2,2,0.55,63.3,58.0,1449
3,2,3,5,1.25,62.4,55.0,9030
10,3,1,3,0.65,61.4,59.0,1640
0,4,3,5,0.9,59.0,58.0,3910
10,0,4,3,2.01,64.9,56.0,10184
4,3,4,5,1.22,62.7,58.0,5930
10,2,1,7,0.59,62.0,55.0,2643
7,1,3,5,0.72,63.1,57.0,2708
6,4,1,7,0.72,61.3,60.0,3495
9,3,3,2,0.31,60.7,60.0,593
11,4,3,7,1.01,59.4,58.0,7234
2,0,1,3,1.5,65.8,57.0,7459
12,4,4,2,0.87,62.2,57.0,3180
2,2,3,4,0.4,61.4,55.0,1087
1,3,3,4,1.01,60.9,58.0,6882
10,2,2,6,1.02,62.4,56.0,9645
3,2,5,6,0.43,62.2,57.0,968
11,2,1,7,0.7,61.6,56.0,4205
8,1,6,2,2.01,64.3,54.0,8104
10,2,1,5,0.41,61.8,57.0,935
10,2,3,7,0.5,61.4,57.0,1935
6,3,3,5,1.04,60.1,59.0,6589
9,4,3,5,1.07,62.3,57.0,6274
2,2,3,7,0.43,61.4,55.0,1129
10,2,1,2,1.21,61.9,57.0,7424
3,3,4,5,0.82,62.6,59.0,2939
1,3,4,4,1.25,59.3,57.0,7560
1,2,1,1,0.31,60.9,55.0,987
9,3,4,2,0.76,59.8,57.0,2227
3,4,5,5,0.38,61.5,58.0,633
1,2,1,2,0.57,62.2,55.0,1613
12,1,4,2,0.9,62.1,61.0,3447
4,3,4,2,1.0,62.4,59.0,4816
1,1,5,4,0.7,63.1,57.0,2390
7,3,2,2,0.42,60.6,61.0,926
8,4,1,5,0.51,61.8,58.0,1640
7,1,3,5,1.0,63.1,61.0,5702
12,4,0,3,0.92,60.2,61.0,3057
6,2,2,4,0.32,61.3,56.0,702
10,0,2,5,1.0,66.7,57.0,4732
3,3,4,4,0.34,60.6,60.0,765
0,3,0,5,0.41,62.4,60.0,1076
10,2,3,5,0.59,62.6,54.0,1664
4,2,5,3,1.16,62.8,57.0,3605
9,3,6,3,1.31,59.7,59.0,3697
11,3,2,5,0.99,62.6,55.0,5893
3,3,6,5,1.25,62.0,59.0,5264
10,2,0,3,1.25,61.9,54.4,6779
2,3,4,5,1.4,62.9,55.0,8847
10,4,4,6,0.25,60.1,62.0,450
3,2,4,5,0.54,62.6,57.0,1389
4,3,3,4,0.73,61.5,58.0,2770
10,4,6,3,1.24,62.8,58.0,4789
0,4,3,4,0.4,62.8,56.0,877
8,3,2,2,0.43,61.3,60.0,792
10,4,2,2,0.4,62.2,57.0,737
10,2,5,6,0.57,61.7,56.0,1608
1,1,0,6,0.44,59.2,57.0,2250
4,4,1,2,0.52,61.1,62.0,1343
10,3,3,5,0.41,59.8,61.0,1061
2,2,2,4,0.41,61.3,57.0,1076
5,4,1,3,0.91,58.6,63.0,3015
10,2,0,5,0.3,62.5,54.0,911
3,4,2,3,1.01,60.8,63.0,3945
10,4,0,3,1.15,63.5,58.0,4939
4,3,3,2,0.41,62.6,59.0,719
10,2,2,2,0.56,60.1,58.0,1394
9,1,1,5,0.7,58.7,63.0,2912
9,2,4,4,0.3,62.1,56.0,545
7,1,4,5,0.3,63.5,59.0,473
3,3,3,5,0.32,61.7,60.0,561
10,2,0,2,0.56,62.5,56.0,1729
1,3,1,3,0.76,59.3,62.0,2329
0,3,0,5,0.52,62.8,58.0,1842
12,3,0,3,0.72,60.2,56.0,2492
12,4,1,7,0.28,62.0,56.0,544
1,2,5,5,1.57,61.5,56.0,10093
3,2,1,2,0.44,61.1,56.0,810
1,2,3,7,0.52,61.6,56.0,1878
8,2,0,2,0.35,62.3,55.0,827
4,4,0,2,0.31,61.7,59.0,571
3,3,4,4,0.3,60.0,60.0,576
3,2,1,5,0.3,62.3,56.0,658
3,4,2,2,0.42,63.3,56.0,926
3,3,6,4,1.23,60.1,60.0,5209
6,4,6,4,0.6,62.6,56.0,1378
10,4,4,3,0.79,63.2,55.0,2348
6,2,0,6,0.56,61.9,56.0,3465
11,4,0,5,1.11,63.2,57.0,8006
3,2,3,7,0.31,61.5,56.0,687
